"id","function_name","variant_name","episode_id","input","output","output_schema","inference_params","processing_time_ms","tags","extra_body","auxiliary_content","ttft_ms"
"0198a9e2-d966-7e42-8cc9-a5edfb1b89a4","classify_intent","gpt_4o_mini","0198a9e2-d966-7e42-8cc9-a5f750e92074","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""How do I change my payment method?""}]}]}","{""raw"":""{\""intent\"":\""billing_inquiry\"",\""confidence\"":0.95,\""entities\"":{\""product\"":[],\""feature\"":[\""payment method change\""],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""medium\""}"",""parsed"":{""intent"":""billing_inquiry"",""confidence"":0.95,""entities"":{""product"":[],""feature"":[""payment method change""],""error_code"":[],""platform"":[]},""urgency"":""medium""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1502,"{}","[]","[]",\N
"0198a9da-3b0e-7d43-8d5c-360396f917fe","classify_intent","gpt_4o_mini","0198a9da-3b0e-7d43-8d5c-361825129116","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""can you add a readability score feature?""}]}]}","{""raw"":""{\""intent\"":\""feature_request\"",\""confidence\"":0.95,\""entities\"":{\""product\"":[],\""feature\"":[\""readability score\""],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""low\""}"",""parsed"":{""intent"":""feature_request"",""confidence"":0.95,""entities"":{""product"":[],""feature"":[""readability score""],""error_code"":[],""platform"":[]},""urgency"":""low""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",2344,"{}","[]","[]",\N
"0198a9e4-1b9d-7c63-8e24-577078e357e2","classify_intent","gpt_4o_mini","0198a9e4-1b9d-7c63-8e24-5784cbc8a58d","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""grammarly is making my browser slow""}]}]}","{""raw"":""{\""intent\"":\""technical_support\"",\""confidence\"":0.9,\""entities\"":{\""product\"":[\""browser_extension\""],\""feature\"":[\""performance_issue\""],\""error_code\"":[],\""platform\"":[\""chrome\""]},\""urgency\"":\""medium\""}"",""parsed"":{""intent"":""technical_support"",""confidence"":0.9,""entities"":{""product"":[""browser_extension""],""feature"":[""performance_issue""],""error_code"":[],""platform"":[""chrome""]},""urgency"":""medium""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1773,"{}","[]","[]",\N
"0198a9d9-25f9-7481-8e27-9e22a906623b","classify_intent","gpt_4o_mini","0198a9d9-25f9-7481-8e27-9e3d645d7f72","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Will you add support for academic citations?""}]}]}","{""raw"":""{\""intent\"":\""feature_request\"",\""confidence\"":0.95,\""entities\"":{\""product\"":[],\""feature\"":[\""academic citations\""],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""low\""}"",""parsed"":{""intent"":""feature_request"",""confidence"":0.95,""entities"":{""product"":[],""feature"":[""academic citations""],""error_code"":[],""platform"":[]},""urgency"":""low""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",5315,"{}","[]","[]",\N
"0198a9e1-4733-7922-8e68-279ad16f9bd8","classify_intent","gpt_4o_mini","0198a9e1-4733-7922-8e68-27a7b9140e5a","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""grammarly desktop app won't open on mac""}]}]}","{""raw"":""{\""intent\"":\""technical_support\"",\""confidence\"":0.95,\""entities\"":{\""product\"":[\""desktop_app\""],\""feature\"":[],\""error_code\"":[],\""platform\"":[\""mac\""]},\""urgency\"":\""critical\""}"",""parsed"":{""intent"":""technical_support"",""confidence"":0.95,""entities"":{""product"":[""desktop_app""],""feature"":[],""error_code"":[],""platform"":[""mac""]},""urgency"":""critical""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1157,"{}","[]","[]",\N
"0198a9e3-81bb-73a0-8ec6-d657f58ed2e2","classify_intent","gpt_4o_mini","0198a9e3-81bb-73a0-8ec6-d667998dacd4","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""is there a family plan available?""}]}]}","{""raw"":""{\""intent\"":\""billing_inquiry\"",\""confidence\"":0.95,\""entities\"":{\""product\"":[],\""feature\"":[],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""low\""}"",""parsed"":{""intent"":""billing_inquiry"",""confidence"":0.95,""entities"":{""product"":[],""feature"":[],""error_code"":[],""platform"":[]},""urgency"":""low""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1244,"{}","[]","[]",\N
"0198a9e3-5d74-71b3-8ed9-34ac8c46ec93","classify_intent","gpt_4o_mini","0198a9e3-5d74-71b3-8ed9-34b735dbf200","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Can I get a refund? I meant to cancel before renewal""}]}]}","{""raw"":""{\""intent\"":\""billing_inquiry\"",\""confidence\"":0.95,\""entities\"":{\""product\"":[],\""feature\"":[],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""high\""}"",""parsed"":{""intent"":""billing_inquiry"",""confidence"":0.95,""entities"":{""product"":[],""feature"":[],""error_code"":[],""platform"":[]},""urgency"":""high""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1685,"{}","[]","[]",\N
"0198a9dc-d2ad-7171-8f14-2e0373b0daba","classify_intent","gpt_4o_mini","0198a9dc-d2ad-7171-8f14-2e1dd1e6f250","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Add voice typing with grammar checking""}]}]}","{""raw"":""{\""intent\"":\""feature_request\"",\""confidence\"":0.9,\""entities\"":{\""product\"":[],\""feature\"":[\""voice typing\"",\""grammar checking\""],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""low\""}"",""parsed"":{""intent"":""feature_request"",""confidence"":0.9,""entities"":{""product"":[],""feature"":[""voice typing"",""grammar checking""],""error_code"":[],""platform"":[]},""urgency"":""low""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1913,"{}","[]","[]",\N
"0198a9e2-3baa-7443-8f73-6e117524c699","classify_intent","gpt_4o_mini","0198a9e2-3baa-7443-8f73-6e2ab692cad3","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Grammarly won't load after the latest Chrome update""}]}]}","{""raw"":""{\""intent\"":\""technical_support\"",\""confidence\"":0.9,\""entities\"":{\""product\"":[\""browser_extension\""],\""feature\"":[],\""error_code\"":[],\""platform\"":[\""chrome\""]},\""urgency\"":\""high\""}"",""parsed"":{""intent"":""technical_support"",""confidence"":0.9,""entities"":{""product"":[""browser_extension""],""feature"":[],""error_code"":[],""platform"":[""chrome""]},""urgency"":""high""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1351,"{}","[]","[]",\N
"0198a9e3-3b7c-7543-8f77-dbdef1926156","classify_intent","gpt_4o_mini","0198a9e3-3b7c-7543-8f77-dbe765f6a21d","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Add voice typing with grammar checking""}]}]}","{""raw"":""{\""intent\"":\""feature_request\"",\""confidence\"":0.9,\""entities\"":{\""product\"":[],\""feature\"":[\""voice typing\"",\""grammar checking\""],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""low\""}"",""parsed"":{""intent"":""feature_request"",""confidence"":0.9,""entities"":{""product"":[],""feature"":[""voice typing"",""grammar checking""],""error_code"":[],""platform"":[]},""urgency"":""low""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1293,"{}","[]","[]",\N
"0198a9de-a906-7ad1-90bb-bd03461a86bd","classify_intent","gpt_4o_mini","0198a9de-a906-7ad1-90bb-bd14370b099f","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Does Grammarly work with LibreOffice?""}]}]}","{""raw"":""{\""intent\"":\""integration_help\"",\""confidence\"":0.9,\""entities\"":{\""product\"":[],\""feature\"":[],\""error_code\"":[],\""platform\"":[\""web\"",\""windows\"",\""mac\""]},\""urgency\"":\""low\""}"",""parsed"":{""intent"":""integration_help"",""confidence"":0.9,""entities"":{""product"":[],""feature"":[],""error_code"":[],""platform"":[""web"",""windows"",""mac""]},""urgency"":""low""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1217,"{}","[]","[]",\N
"0198a9de-c3e8-7172-91ce-3503e855a620","classify_intent","gpt_4o_mini","0198a9de-c3e8-7172-91ce-35170f65c978","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""i forgot which email i used to sign up""}]}]}","{""raw"":""{\""intent\"":\""account_management\"",\""confidence\"":0.85,\""entities\"":{\""product\"":[],\""feature\"":[],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""medium\""}"",""parsed"":{""intent"":""account_management"",""confidence"":0.85,""entities"":{""product"":[],""feature"":[],""error_code"":[],""platform"":[]},""urgency"":""medium""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",921,"{}","[]","[]",\N
"0198a9d7-8084-7253-92eb-074703a98904","classify_intent","gpt_4o_mini","0198a9d7-8084-7253-92eb-075b3816680d","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""My account was hacked, what should I do?""}]}]}","{""raw"":""{\""intent\"":\""account_management\"",\""confidence\"":0.95,\""entities\"":{\""product\"":[],\""feature\"":[],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""critical\""}"",""parsed"":{""intent"":""account_management"",""confidence"":0.95,""entities"":{""product"":[],""feature"":[],""error_code"":[],""platform"":[]},""urgency"":""critical""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1436,"{}","[]","[]",\N
"0198a9de-4906-7711-933f-5b5f2c80baf8","classify_intent","gpt_4o_mini","0198a9de-4906-7711-933f-5b6b3dd29049","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Can I change my username?""}]}]}","{""raw"":""{\""intent\"":\""account_management\"",\""confidence\"":0.9,\""entities\"":{\""product\"":[],\""feature\"":[\""username change\""],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""low\""}"",""parsed"":{""intent"":""account_management"",""confidence"":0.9,""entities"":{""product"":[],""feature"":[""username change""],""error_code"":[],""platform"":[]},""urgency"":""low""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1687,"{}","[]","[]",\N
"0198a9dd-4c0a-7aa2-9391-b6f8b016849b","classify_intent","gpt_4o_mini","0198a9dd-4c0a-7aa2-9391-b7034097eab3","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Grammarly browser extension conflicts with other extensions""}]}]}","{""raw"":""{\""intent\"":\""technical_support\"",\""confidence\"":0.9,\""entities\"":{\""product\"":[\""browser_extension\""],\""feature\"":[\""conflict_with_other_extensions\""],\""error_code\"":[],\""platform\"":[\""chrome\"",\""firefox\"",\""safari\"",\""edge\""]},\""urgency\"":\""high\""}"",""parsed"":{""intent"":""technical_support"",""confidence"":0.9,""entities"":{""product"":[""browser_extension""],""feature"":[""conflict_with_other_extensions""],""error_code"":[],""platform"":[""chrome"",""firefox"",""safari"",""edge""]},""urgency"":""high""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1401,"{}","[]","[]",\N
